Day,Date,BSE100,BSE200,BSE500,BSEMidCap,BSESmallCap,BSE100 returns,BSE200 returns,BSE500 returns,BSEMidCap returns,BSESmallCap returns
Friday,2016-03-18,7686.290039,3193.01001,9973.19043,10300.37012,10308.75977,0.01131672207,0.01121097976,0.01065875151,0.006591491043,0.006127212538
Monday,2016-03-21,7790.189941,3236.300049,10108.15039,10444.24023,10448.48047,0.01351756198,0.01355775236,0.01353227545,0.01396746994,0.01355358968
Tuesday,2016-03-22,7807.120117,3243.370117,10131.23047,10498.83008,10477.04004,0.002173268704,0.002184614496,0.002283313871,0.005226789962,0.002733370664
Wednesday,2016-03-23,7807.850098,3245.100098,10138.16016,10524.46973,10501.79981,0.00009350195579,0.0005333899424,0.0006839929286,0.002442143535,0.002363240945
Monday,2016-03-28,7702.240234,3201.129883,9998.790039,10381.41016,10328.45996,-0.01352611316,-0.01354972533,-0.01374708219,-0.01359304304,-0.01650572789
Tuesday,2016-03-29,7687.140137,3194.030029,9979.780273,10359.80957,10300.91992,-0.001960481177,-0.002217921253,-0.001901206639,-0.002080699025,-0.002666422691
Wednesday,2016-03-30,7823.120117,3250.850098,10158.03027,10547.24023,10493.25,0.01768928074,0.01778945986,0.01786111439,0.0180920951,0.01867115573
Thursday,2016-03-31,7835.450195,3259.370117,10185.12012,10618.9502,10541.67969,0.001576107463,0.002620858773,0.002666840842,0.006798932084,0.004615318419
Friday,2016-04-01,7818.399902,3254.429932,10179.63965,10642.32031,10639.83984,-0.0021760451,-0.001515687026,-0.0005380859465,0.002200792881,0.009311623279
Monday,2016-04-04,7858.72998,3270.620117,10232.62012,10668.29004,10695.29981,0.005158354459,0.004974814434,0.005204552599,0.002440231946,0.005212481657
Tuesday,2016-04-05,7702.689941,3208.320068,10044.96973,10511.24023,10545.66992,-0.01985563054,-0.01904839045,-0.01833844976,-0.01472117925,-0.01399024737
Wednesday,2016-04-06,7717.830078,3217.01001,10075.66016,10573.83008,10641.70996,0.001965564902,0.00270856455,0.003055303383,0.005954563746,0.009107059175
Thursday,2016-04-07,7655.790039,3192.629883,10002.63965,10526.54004,10597.41992,-0.008038533937,-0.007578505172,-0.007247218429,-0.004472366176,-0.004161928879
Friday,2016-04-08,7668.100098,3199.129883,10028.48047,10594.25977,10664.45996,0.00160794104,0.002035939097,0.002583400073,0.006433237298,0.006326071865
Monday,2016-04-11,7776.089844,3241.590088,10155.41016,10709.79004,10731.9502,0.01408298596,0.01327242299,0.01265692149,0.01090498747,0.006328519236
Tuesday,2016-04-12,7820.160156,3260.72998,10220.00977,10817.38965,10828.24023,0.005667412914,0.005904476347,0.006361102997,0.01004684589,0.008972277005
Wednesday,2016-04-13,7956.379883,3314.709961,10382.73047,10916.29981,10943.01953,0.01741904568,0.01655456948,0.01592177539,0.009143625514,0.01059999571
Monday,2016-04-18,8019.470215,3342.929932,10473.90039,11053.29981,11064.19043,0.007929527364,0.008513556641,0.008780919457,0.01255004007,0.01107289443
Wednesday,2016-04-20,8026.220215,3347.159912,10492.03027,11064.12988,11134.48047,0.0008417014864,0.00126535108,0.00173095784,0.0009798042382,0.006352931147
Thursday,2016-04-21,8025.919922,3343.159912,10476.08008,11009.29981,11076.84961,-0.00003741399961,-0.001195042993,-0.001520219594,-0.004955660372,-0.005175891247
Friday,2016-04-22,8022.049805,3341.179932,10468.75977,11018.63965,11078.83984,-0.0004822022943,-0.0005922480683,-0.0006987642271,0.0008483591292,0.0001796747333
Monday,2016-04-25,7980.169922,3322.98999,10414.28027,11003.75,11035.59961,-0.005220596234,-0.005444167142,-0.005204007084,-0.001351314724,-0.003902956503
Tuesday,2016-04-26,8082.950195,3364.27002,10536.04981,11090.49023,11111.11035,0.01287945921,0.01242255623,0.01169255454,0.00788278814,0.006842468254
Wednesday,2016-04-27,8100.200195,3371.290039,10557.75,11104.83984,11142.41016,0.002134121773,0.002086639585,0.00205961346,0.001293866159,0.002816983093
Thursday,2016-04-28,7972.129883,3320.550049,10403.91992,11018.46973,11025.92969,-0.01581075886,-0.01505061547,-0.0145703469,-0.007777699746,-0.01045379485
Friday,2016-04-29,7973.879883,3321.629883,10406.12012,11042.91992,11020.58984,0.0002195147377,0.000325197327,0.000211477983,0.002219018666,-0.0004842992972
Monday,2016-05-02,7952.220215,3316.159912,10392.66016,11164.40039,11063.86035,-0.002716327349,-0.001646773178,-0.001293465753,0.01100075622,0.003926333402
Tuesday,2016-05-03,7891.910156,3291.419922,10322.05957,11069.36035,11032.53027,-0.007584052927,-0.00746043335,-0.006793312676,-0.008512776027,-0.002831749408
Wednesday,2016-05-04,7832.77002,3266.439941,10241.78027,10933.92969,10924.45996,-0.007493767013,-0.007589423894,-0.007777449787,-0.01223473224,-0.00979560512
Thursday,2016-05-05,7863,3277.679932,10271.51953,10924.5,10920.66016,0.003859423923,0.0034410524,0.002903719785,-0.0008624246055,-0.0003478249739
Friday,2016-05-06,7860.609863,3278.709961,10271.88965,10965.28027,10899.30957,-0.0003039726567,0.0003142555165,0.00003603361693,0.003732918669,-0.001955064043
Monday,2016-05-09,7990.419922,3329.600098,10428.65039,11102.17969,11030.12988,0.01651399335,0.0155213903,0.01526113941,0.01248480811,0.01200262358
Tuesday,2016-05-10,8009.02002,3336.550049,10450.07031,11124.87988,11042.01953,0.002327799813,0.00208732304,0.00205394938,0.002044660655,0.001077924751
Wednesday,2016-05-11,7969.919922,3322.23999,10409.62988,11143.30957,11038.37012,-0.004882007774,-0.004288878869,-0.00386987157,0.001656619235,-0.0003305020418
Thursday,2016-05-12,8030.370117,3347.280029,10489.91992,11220.66992,11140.7002,0.007584793272,0.007537095175,0.007713054251,0.006942313638,0.009270397612
Friday,2016-05-13,7944.5,3315.870117,10399.54004,11156.07031,11113.29981,-0.01069317052,-0.009383712067,-0.008615878928,-0.005757197249,-0.002459485446
Monday,2016-05-16,7987.850098,3332.419922,10446.59961,11189.07031,11123.58008,0.005456617534,0.004991089643,0.004525158788,0.002958030837,0.0009250420825
Tuesday,2016-05-17,8014.330078,3342.689941,10478.28027,11203.61035,11144.55957,0.003315032164,0.003081850199,0.003032628911,0.00129948598,0.001886037575
Wednesday,2016-05-18,7995.910156,3336.310059,10462.83984,11202.69043,11168.79981,-0.002298373266,-0.001908607173,-0.00147356528,-0.00008210924615,0.002175073842
Thursday,2016-05-19,7901.220215,3297.23999,10342.49023,11077.23047,11055.80957,-0.01184229677,-0.01171056296,-0.01150257596,-0.01119909193,-0.0101165964
Friday,2016-05-20,7869.890137,3283.090088,10292.4502,11023.17969,10964.25977,-0.0039652202,-0.004291438307,-0.004838296086,-0.004879448897,-0.008280696173
Monday,2016-05-23,7851.529785,3275.389893,10267.57031,10991.08984,10922.41016,-0.002332987079,-0.002345410815,-0.002417295155,-0.002911124639,-0.003816911572
Tuesday,2016-05-24,7863.810059,3277.899902,10270.34961,10973.29981,10851.66016,0.001564061315,0.00076632373,0.0002706872138,-0.001618586533,-0.006477508074
Wednesday,2016-05-25,8040.029785,3345.340088,10470.12012,11079.96973,10953.83008,0.02240894995,0.02057420544,0.01945118887,0.009720860803,0.009415141876
Thursday,2016-05-26,8170.77002,3396.840088,10622.62012,11191.26953,11048.11035,0.01626116302,0.01539454843,0.01456525792,0.01004513575,0.008607059751
Friday,2016-05-27,8266.429688,3436.199951,10739.61035,11347.03027,11110.95996,0.01170754626,0.01158719927,0.01101331203,0.01391805814,0.005688720334
Monday,2016-05-30,8288.709961,3448.050049,10777.34961,11386.36035,11157.58984,0.002695271579,0.003448605485,0.003514025069,0.003466112195,0.004196746291
Tuesday,2016-05-31,8276.730469,3442.76001,10761.49023,11366.04004,11142.41992,-0.001445278223,-0.001534211779,-0.001471547326,-0.001784618559,-0.001359605454
Wednesday,2016-06-01,8284.230469,3444.610107,10771.37988,11332.32031,11162.99023,0.0009061549157,0.0005373877339,0.0009189851766,-0.002966708711,0.0018461259
Thursday,2016-06-02,8325.919922,3461.969971,10822.34961,11406.71973,11195.66016,0.005032386913,0.005039718128,0.004731959189,0.006565241536,0.002926628916
Friday,2016-06-03,8329.019531,3460.689941,10817.37988,11394.63965,11148.70996,0.0003722842676,-0.0003697403532,-0.0004592098924,-0.001059031894,-0.004193607106
Monday,2016-06-06,8311.639648,3454.5,10800.87988,11384.13965,11172.91992,-0.002086666136,-0.001788643625,-0.001525323154,-0.0009214859199,0.002171548106
Tuesday,2016-06-07,8372.429688,3479.27002,10878.74023,11417.05957,11280.66992,0.007313844509,0.007170363294,0.007208704371,0.002891735433,0.009643853243
Wednesday,2016-06-08,8385.700195,3486.47998,10909.15039,11475.91016,11381.03027,0.001585024598,0.002072262273,0.002795375141,0.005154618809,0.008896665775
Thursday,2016-06-09,8326.44043,3462.97998,10843.2002,11421.83984,11385.07031,-0.007066764089,-0.006740322656,-0.006045401121,-0.004711636746,0.0003549801647
Friday,2016-06-10,8291.570313,3448.449951,10801.58984,11376.37012,11362.71973,-0.004187878037,-0.004195816633,-0.003837461195,-0.003980945333,-0.001963148175
Monday,2016-06-13,8232.980469,3424.02002,10728.7002,11319.66016,11311.75977,-0.007066193952,-0.007084322332,-0.006748047378,-0.004984890558,-0.004484838244
Tuesday,2016-06-14,8233.049805,3426.560059,10738.9502,11340.4502,11372.61035,0.000008421737457,0.0007418294826,0.0009553813425,0.00183663111,0.005379408796
Wednesday,2016-06-15,8323.259766,3461.709961,10847.34961,11406.7002,11464.12988,0.01095705275,0.01025807264,0.01009404159,0.00584191975,0.00804736355
Thursday,2016-06-16,8261.290039,3438.399902,10776.20996,11364.62988,11401.63965,-0.007445367409,-0.006733683429,-0.00655825179,-0.00368821125,-0.005450935278
Friday,2016-06-17,8284.139648,3447.030029,10805.87012,11359.05957,11435.16016,0.002765864519,0.002509925327,0.00275237399,-0.0004901444269,0.002939972761
Monday,2016-06-20,8356.929688,3475.379883,10889.33984,11404.15039,11477.84961,0.008786674669,0.008224429077,0.007724479294,0.003969590944,0.003733174648
Tuesday,2016-06-21,8340.650391,3470.939941,10879.7002,11418.30957,11519.53027,-0.001947999757,-0.001277541492,-0.0008852364002,0.001241581312,0.003631399732
Wednesday,2016-06-22,8322.620117,3463.060059,10852.42969,11405.00977,11450.58984,-0.002161734775,-0.00227024441,-0.002506549767,-0.001164778369,-0.005984656352
Thursday,2016-06-23,8383.849609,3485.719971,10915.88965,11436.16992,11446.25977,0.007356997092,0.006543320536,0.005847534774,0.00273214584,-0.0003781525721
Friday,2016-06-24,8204.75,3417.5,10707.38965,11313.41016,11278.62988,-0.02136245488,-0.01957127123,-0.01910059617,-0.01073434208,-0.01464494895
Monday,2016-06-27,8226.290039,3429.530029,10758.54004,11404.04981,11449.75,0.002625313264,0.00352012553,0.004777111105,0.008011700161,0.01517206627
Tuesday,2016-06-28,8266.030273,3446.280029,10812.62988,11459.20996,11540.15039,0.004830881699,0.004884051126,0.005027618971,0.00483689136,0.007895402956
Wednesday,2016-06-29,8336.049805,3477.149902,10914.32031,11571.94043,11691.57031,0.008470756783,0.008957447665,0.00940478229,0.009837542937,0.01312113923
Thursday,2016-06-30,8429.959961,3513.800049,11029.4502,11717.21973,11801.32031,0.01126554642,0.01054028386,0.01054851669,0.01255444589,0.009387105161
Friday,2016-07-01,8486.19043,3538.659912,11106.30957,11857.55957,11885.42969,0.006670312701,0.007074922492,0.006968558596,0.01197723037,0.007127116101
Monday,2016-07-04,8530.769531,3558.419922,11172.62012,11926.62988,12005.83984,0.005253134651,0.005584037599,0.005970529597,0.005825002151,0.01013090424
Tuesday,2016-07-05,8501.490234,3546.909912,11140.28027,11916.69043,11992.50977,-0.003432198806,-0.003234584521,-0.002894562748,-0.0008333829506,-0.001110298836
Thursday,2016-07-07,8501.269531,3546.949951,11140.36035,11867.38965,11997.28027,-0.00002596050738,0.00001128841752,0.000007188329024,-0.004137120142,0.0003977899615
Friday,2016-07-08,8488.55957,3541.840088,11122.4502,11880.37012,11976.74023,-0.001495066231,-0.001440635777,-0.001607681389,0.001093793191,-0.001712058028
Monday,2016-07-11,8638.030273,3600.679932,11297.82031,12057.26953,12071.34961,0.01760848843,0.01661278955,0.01576721917,0.01489005883,0.00789942657
Tuesday,2016-07-12,8691.230469,3621.370117,11356.50977,12116.53027,12080.86035,0.006158834169,0.005746188329,0.005194759554,0.004914938648,0.0007878771063
Wednesday,2016-07-13,8684.820313,3614.820068,11331.38965,12049.51953,11981.29981,-0.0007375429777,-0.001808721227,-0.002211957768,-0.005530522229,-0.008241179611
Thursday,2016-07-14,8734.160156,3634.780029,11397.40039,12114.78027,12068.57031,0.00568115876,0.005521702498,0.005825476137,0.005416045,0.007283892514
Friday,2016-07-15,8712.299805,3624.889893,11361.58008,12125.20996,11979.69043,-0.00250285667,-0.002720972362,-0.003142849139,0.0008609062457,-0.007364574073
Monday,2016-07-18,8677.860352,3610.389893,11316.79981,12050.04981,11922.34961,-0.003952969224,-0.004000121501,-0.003941376964,-0.00619866792,-0.004786502651
Tuesday,2016-07-19,8691.870117,3616.149902,11334.00977,12071.96973,11909.58984,0.001614426187,0.001595398051,0.001520744406,0.001819072979,-0.001070239543
Wednesday,2016-07-20,8741.049805,3639.800049,11410.92969,12181.19043,12027.45996,0.005658125045,0.006540145636,0.0067866467,0.009047463044,0.009897076355
Thursday,2016-07-21,8687.269531,3619.310059,11353.29981,12157.79981,12010.36035,-0.006152610407,-0.005629427365,-0.005050410577,-0.001920224475,-0.001421714149
Friday,2016-07-22,8735.209961,3640.610107,11420.34961,12277.25,12107.30957,0.005518469276,0.005885112812,0.005905754373,0.009824984114,0.00807213249
Monday,2016-07-25,8830.360352,3678.189941,11538.83008,12400.2002,12234.49023,0.0108927423,0.01032240006,0.01037450464,0.01001447393,0.01050445264
Tuesday,2016-07-26,8795.959961,3663.699951,11490.04981,12421.23047,12149.74023,-0.003895695037,-0.003939434948,-0.004227488373,0.001695962135,-0.006927137822
Wednesday,2016-07-27,8829.230469,3676.73999,11532.62988,12495.87988,12208.79981,0.003782476063,0.00355925408,0.003705821185,0.006009824081,0.004860974711
Thursday,2016-07-28,8875.160156,3697.030029,11598.09961,12573.28027,12281.67969,0.005202003409,0.005518486228,0.005676912437,0.006194072826,0.005969454912
Friday,2016-07-29,8856.009766,3692.080078,11585.95996,12661.05957,12309.9502,-0.002157751484,-0.001338899322,-0.001046693028,0.006981415996,0.002301843943
Monday,2016-08-01,8852.990234,3694.100098,11591.48047,12708.73047,12321.74023,-0.0003409585219,0.0005471224777,0.0004764827446,0.003765158811,0.0009577642321
Tuesday,2016-08-02,8828.969727,3682.76001,11552,12629.96973,12219.79004,-0.002713264825,-0.003069783628,-0.003405990296,-0.006197372758,-0.008274009036
Wednesday,2016-08-03,8738.910156,3644.340088,11431.44043,12440.62988,12080.49023,-0.01020046209,-0.01043237189,-0.01043625087,-0.01499131463,-0.01139952565
Thursday,2016-08-04,8753.5,3650.669922,11453.4502,12487.58008,12127.78027,0.001669526719,0.00173689443,0.001925371534,0.003773940745,0.003914579549
Friday,2016-08-05,8890.330078,3706.02002,11627.70996,12698.44043,12306.58984,0.01563147061,0.01516162764,0.01521460843,0.01688560543,0.01474380027
Monday,2016-08-08,8934.160156,3725.689941,11690.42969,12824.32031,12393.80957,0.004930084442,0.005307559294,0.005393988173,0.009913018901,0.007087237905
Tuesday,2016-08-09,8895.070313,3710.23999,11641.07031,12779.96973,12338.21973,-0.004375323737,-0.004146869773,-0.004222204086,-0.003458318174,-0.004485290797
Wednesday,2016-08-10,8781.580078,3663.780029,11497.05957,12644.36035,12192.05957,-0.01275877885,-0.01252209052,-0.01237091918,-0.01061108773,-0.01184613041
Thursday,2016-08-11,8794.05957,3670.080078,11513.37012,12648.00977,12189.23047,0.001421098696,0.001719548922,0.001418671435,0.000288620373,-0.0002320444699
Friday,2016-08-12,8862.410156,3699.580078,11590.99023,12823.7002,12212.87988,0.007772358767,0.008037971753,0.006741736711,0.01389075698,0.001940188928
Tuesday,2016-08-16,8862.410156,3697.040039,11590.99023,12823.7002,12212.87988,0,-0.0006865749481,0,0,0
Wednesday,2016-08-17,8853.660156,3696.570068,11596.86035,12911.61035,12280.2002,-0.0009873160738,-0.0001271208846,0.0005064381803,0.006855287369,0.005512239591
Thursday,2016-08-18,8904.330078,3718.73999,11670,12967.70996,12403.69043,0.005723047995,0.005997430481,0.00630684925,0.004344896452,0.01005604371
Friday,2016-08-19,8906,3721.090088,11681.17969,13035.16992,12459.45996,0.0001875404422,0.0006319608271,0.0009579854327,0.005202149046,0.004496204603
Monday,2016-08-22,8868.139648,3704.719971,11633.63965,12981.03027,12442.46973,-0.004251106221,-0.004399279946,-0.004069797851,-0.004153352072,-0.001363640965
Tuesday,2016-08-23,8865.660156,3701.790039,11625.17969,12945.29981,12433.78027,-0.0002795955069,-0.0007908646329,-0.0007271980442,-0.002752513418,-0.0006983709978
